Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type,pos_change,is_top3,is_top10,pos_bucket,url_category,service
medheave - medical billing services reviews,3,3,1300,9.0,0.0,https://www.designrush.com/agency/profile/medheave-medical-billing,84.0,0.09,0.0,0.0,907.0,"[0,0,100,0]",2025-09-09,"Sitelinks, People also ask, Related searches, AI overview",commercial,Organic,0,true,true,01-03,agency,other
application development firm,3,3,2400,58.0,31.84,https://www.designrush.com/agency/mobile-app-design-development,84.0,0.09,2674.0,0.12,520000000.0,"[54,35,29,100,35,44,16,7,5,1,12,16]",2025-09-08,"Local pack, Sitelinks, Ads bottom, Video Carousel, Related searches, Ads middle",commercial,Organic,0,true,true,01-03,agency,mobile_app
small business web design,3,3,2400,55.0,14.53,https://www.designrush.com/agency/website-design-development/small-business,84.0,0.09,1220.0,0.11,1930000000.0,"[36,44,52,66,66,66,66,52,80,100,100,100]",2025-09-08,"Local pack, Sitelinks, Video, Ads bottom, Video Carousel, Related searches, Discussions and forums, Ads middle",commercial,Organic,0,true,true,01-03,agency,web_design
best website design company,1,1,1300,54.0,13.42,https://www.designrush.com/agency/website-design-development,84.0,0.09,1127.0,0.06,3560000000.0,"[41,41,41,54,36,41,66,54,66,41,54,66]",2025-09-10,"Local pack, Sitelinks, Video, Ads bottom, People also ask, Related searches, Discussions and forums, Ads middle",commercial,Organic,0,true,true,01-03,agency,web_design
web agency,8,8,4400,68.0,9.6,https://www.designrush.com/agency/website-design-development,83.0,0.09,796.0,0.19,1100000000.0,"[43,36,43,66,43,54,54,54,81,81,100,81]",2025-09-07,"Local pack, Sitelinks, Video, Image, Ads top, Ads bottom, People also ask, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,agency,web_design
enterprise seo firms,2,2,1000,25.0,0.0,https://www.designrush.com/agency/search-engine-optimization/enterprise-seo,82.0,0.09,0.0,0.0,5180000.0,"[31,37,37,46,52,52,68,68,68,84,100,46]",2025-08-31,"Sitelinks, Video Carousel, Related searches, AI overview",commercial,Organic,0,true,true,01-03,agency,seo
persuasive ads,3,3,1000,31.0,6.81,https://www.designrush.com/agency/paid-media-pay-per-click/trends/persuasive-ads-examples,82.0,0.09,558.0,0.0,18600000.0,"[13,24,30,79,66,13,41,66,66,79,66,7]",2025-09-08,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic,0,true,true,01-03,trends,ppc
amazon ppc agency,3,3,1000,24.0,20.32,https://www.designrush.com/agency/paid-media-pay-per-click/amazon,82.0,0.09,1666.0,0.23,3460000.0,"[45,45,62,81,62,62,62,55,81,81,100,100]",2025-09-10,"Sitelinks, Video, Ads top, Ads bottom, Related searches, Ads middle",informational,Organic,0,true,true,01-03,other,ppc
the streameast,4,4,18100,31.0,3.18,https://www.designrush.com/agency/video-marketing/trends/best-streaming-websites,81.0,0.09,257.0,0.0,2830000.0,"[29,54,100,81,100,67,54,36,29,44,54,44]",2025-09-10,"Top stories, Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,People also ask,0,false,true,04-10,agency,video
companies that build websites,1,1,320,47.0,19.68,https://www.designrush.com/agency/website-design-development,79.0,0.09,1554.0,0.09,1150000000.0,"[11,11,5,13,13,11,8,7,13,8,20,68]",2025-09-04,"Image pack, Sitelinks, Video, Ads top, Related searches, Discussions and forums, AI overview",informational,Organic,0,true,true,01-03,agency,web_design
digital marketing usa,1,1,320,77.0,7.3,https://www.designrush.com/agency/digital-marketing/us,79.0,0.09,576.0,0.12,2440000000.0,"[44,100,35,44,54,54,66,44,54,54,54,81]",2025-08-27,"Local pack, Sitelinks, Video, Ads top, Ads bottom, Video Carousel, Related searches",commercial,Organic,0,true,true,01-03,other,digital_marketing
mobile banking app,1,1,6600,68.0,10.2,https://www.designrush.com/agency/mobile-app-design-development/trends/best-mobile-banking-apps,79.0,0.09,805.0,0.14,458000000.0,"[29,29,29,100,54,44,44,44,44,44,54,54]",2025-09-11,"Carousel, Sitelinks, Video, People also ask, Related searches",informational,People also ask,0,true,true,01-03,agency,mobile_app
branding agency,8,0,12100,62.0,5.92,https://www.designrush.com/agency/logo-branding/trends/how-to-start-a-branding-company,78.0,0.09,461.0,0.14,1170000000.0,"[36,36,44,44,44,44,54,66,81,66,81,66]",2025-09-11,"Local pack, Image pack, Sitelinks, Related searches, Things to know",commercial,Things to know,-8,false,true,04-10,agency,other
advertising strategies,1,1,1300,54.0,6.2,https://www.designrush.com/agency/ad-agencies/trends/types-of-advertising-strategies,78.0,0.09,483.0,0.11,926000000.0,"[46,68,46,52,68,68,52,68,68,84,68,52]",2025-09-11,"Knowledge panel, Sitelinks, Video, People also ask, Related searches, AI overview",informational,AI overview,0,true,true,01-03,trends,advertising
