Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type,pos_change,is_top3,is_top10,pos_bucket,url_category,service,priority
marketing firms in pittsburgh pa,8,8,210,51.0,4.05,https://www.designrush.com/agency/digital-marketing/pennsylvania/pittsburgh,3.0,0.0,12.0,0.29,4000000.0,"[65,81,65,65,28,43,34,53,65,43,100,53]",2025-08-24,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,850.5
marketing companies pittsburgh,9,9,210,54.0,4.05,https://www.designrush.com/agency/digital-marketing/pennsylvania/pittsburgh,2.0,0.0,8.0,0.29,93500000.0,"[34,65,65,81,65,65,81,53,65,53,100,65]",2025-09-07,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,850.5
ad agencies in dc,7,7,260,19.0,3.27,https://www.designrush.com/agency/ad-agencies/washington-dc,5.0,0.0,16.0,0.38,152000000.0,"[36,29,15,15,23,23,36,54,100,36,54,19]",2025-08-19,"Local pack, Image pack, Sitelinks, Video, People also ask, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,850.2
ad agencies in washington dc,9,9,260,18.0,3.27,https://www.designrush.com/agency/ad-agencies/washington-dc,3.0,0.0,9.0,0.38,33300000.0,"[44,54,23,35,28,35,28,44,100,66,6,28]",2025-08-20,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,850.2
maryland advertising,5,5,70,29.0,11.63,https://www.designrush.com/agency/ad-agencies/maryland,3.0,0.0,34.0,0.03,280000000.0,"[7,7,7,7,7,7,7,7,100,42,80,34]",2025-08-26,"Image pack, Sitelinks, Video Carousel, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,814.1
digital marketing florida,6,6,170,70.0,4.76,https://www.designrush.com/agency/digital-marketing/florida,4.0,0.0,19.0,0.06,169000000.0,"[100,65,12,53,6,65,53,43,65,53,53,65]",2025-08-31,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,809.1999999999999
marketing agency raleigh nc,9,9,210,60.0,3.81,https://www.designrush.com/agency/ad-agencies/north-carolina/raleigh,2.0,0.0,7.0,0.31,21000000.0,"[53,66,35,35,43,35,100,53,66,66,66,66]",2025-09-10,"Local pack, Video, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,800.1
tulsa ok advertising agencies,8,8,140,53.0,5.63,https://www.designrush.com/agency/ad-agencies/oklahoma/tulsa,2.0,0.0,11.0,0.18,4330000.0,"[80,80,42,53,42,65,53,80,19,42,80,65]",2025-09-07,"Local pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,788.1999999999999
advertising agency tulsa ok,8,8,140,55.0,5.63,https://www.designrush.com/agency/ad-agencies/oklahoma/tulsa,2.0,0.0,11.0,0.18,2470000.0,"[80,80,42,53,42,65,53,42,34,42,42,65]",2025-09-09,"Local pack, Image pack, Sitelinks, Ads bottom, People also ask, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,geo,advertising,788.1999999999999
pittsburgh marketing agencies,8,8,210,63.0,3.75,https://www.designrush.com/agency/digital-marketing/pennsylvania/pittsburgh,3.0,0.0,11.0,0.34,14600000.0,"[11,8,11,81,8,28,8,18,100,28,44,35]",2025-09-08,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,787.5
top accounting firms in new york,8,8,170,39.0,4.6,https://www.designrush.com/agency/accounting/new-york/new-york-city,2.0,0.0,9.0,0.44,106000000.0,"[43,65,65,53,65,81,21,53,12,43,53,43]",2025-09-05,"Local pack, Sitelinks, Related searches, Discussions and forums, AI overview",commercial,Organic,0,false,true,04-10,geo,other,781.9999999999999
digital marketing agencies in north carolina,6,6,90,20.0,8.57,https://www.designrush.com/agency/digital-marketing/north-carolina,2.0,0.0,17.0,0.08,6040000.0,"[11,11,64,64,64,100,41,11,64,64,64,23]",2025-08-15,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,771.3000000000001
advertising companies in california,4,4,170,23.0,4.53,https://www.designrush.com/agency/ad-agencies/california,5.0,0.0,22.0,0.24,1120000000.0,"[100,100,80,80,66,66,66,80,100,80,80,52]",2025-08-26,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,770.1
marketing company melbourne,7,7,140,45.0,5.24,https://www.designrush.com/agency/digital-marketing/florida/melbourne-fl,3.0,0.0,15.0,0.08,211000000.0,"[19,19,42,7,11,53,80,65,100,100,100,80]",2025-08-23,"Local pack, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,733.6
marketing agency california,8,8,140,36.0,5.24,https://www.designrush.com/agency/digital-marketing/california,2.0,0.0,10.0,0.17,284000000.0,"[19,34,53,65,53,53,53,80,80,65,80,53]",2025-09-07,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,733.6
marketing agencies in rhode island,4,4,170,49.0,4.31,https://www.designrush.com/agency/digital-marketing/rhode-island,5.0,0.0,21.0,0.47,4370000.0,"[80,80,65,65,42,34,53,65,100,65,65,42]",2025-08-24,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,732.6999999999999
marketing companies in michigan,5,5,110,21.0,6.65,https://www.designrush.com/agency/digital-marketing/michigan,2.0,0.0,13.0,0.13,89900000.0,"[23,23,42,52,52,23,66,42,52,52,80,100]",2025-08-14,"Local pack, Image pack, Sitelinks, Video, People also ask, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,731.5
cpa firms in atlanta,4,4,110,51.0,6.64,https://www.designrush.com/agency/accounting/georgia/atlanta,3.0,0.0,19.0,0.34,1720000.0,"[34,28,34,34,34,21,21,21,28,53,53,43]",2025-08-25,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,other,730.4
advertising companies in nashville,9,9,210,38.0,3.4,https://www.designrush.com/agency/ad-agencies/tennessee/nashville,2.0,0.0,6.0,0.36,54700000.0,"[19,19,15,15,15,54,44,15,23,7,54,15]",2025-08-27,"Local pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,714.0
ad agencies in nashville tn,8,8,210,21.0,3.4,https://www.designrush.com/agency/ad-agencies/tennessee/nashville,3.0,0.0,10.0,0.36,3800000.0,"[1,19,44,19,15,29,3,12,12,12,81,15]",2025-08-20,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,714.0
new york ppc,5,5,110,31.0,6.4,https://www.designrush.com/agency/paid-media-pay-per-click/new-york,4.0,0.0,25.0,0.06,11900000.0,"[18,22,18,14,18,14,22,29,35,29,22,29]",2025-08-23,"Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,ppc,704.0
ad agencies in houston,8,8,110,41.0,6.26,https://www.designrush.com/agency/ad-agencies/texas/houston,2.0,0.0,12.0,0.42,49600000.0,"[2,2,3,3,55,1,2,1,4,3,1,1]",2025-08-23,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,688.6
michigan digital marketing agency,4,4,90,60.0,7.59,https://www.designrush.com/agency/digital-marketing/michigan,2.0,0.0,15.0,0.07,10300000.0,"[64,64,64,64,17,17,64,41,64,100,64,41]",2025-09-08,"Local pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,683.1
cybersecurity companies in colorado,4,4,90,14.0,7.58,https://www.designrush.com/agency/cybersecurity/colorado,2.0,0.0,15.0,0.09,4300000.0,"[100,100,81,100,81,81,63,63,81,100,100,81]",2025-09-11,"Local pack, Image pack, People also ask, Related searches",commercial,Organic,0,false,true,04-10,geo,cybersecurity,682.2
advertising firms in michigan,7,7,140,35.0,4.65,https://www.designrush.com/agency/digital-marketing/michigan,3.0,0.0,13.0,0.2,70900000.0,"[53,34,26,80,65,65,100,34,100,53,65,53]",2025-08-24,"Local pack, Video, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,651.0
orange county digital marketing agency,4,11,70,53.0,9.29,https://www.designrush.com/agency/digital-agencies/california/orange-county,2.0,0.0,18.0,0.13,6570000.0,"[0,35,28,0,50,50,78,64,100,100,100,78]",2025-09-11,"Local pack, Sitelinks, Image, Related searches",commercial,Organic,7,false,true,04-10,geo,other,650.3
maryland marketing agencies,4,4,110,52.0,5.9,https://www.designrush.com/agency/ad-agencies/maryland,3.0,0.0,17.0,0.14,24900000.0,"[5,5,5,100,100,100,100,100,100,100,100,41]",2025-08-14,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,649.0
accounting firms charlotte nc,4,4,140,44.0,4.62,https://www.designrush.com/agency/accounting/north-carolina/charlotte,4.0,0.0,18.0,0.28,6110000.0,"[28,100,21,34,43,43,43,28,34,28,34,28]",2025-08-31,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,other,646.8000000000001
chicago pay per click,4,4,50,12.0,12.87,https://www.designrush.com/agency/paid-media-pay-per-click/illinois/chicago,3.0,0.0,38.0,0.32,82200000.0,"[2,5,5,2,2,12,23,23,17,23,28,23]",2025-08-30,"Image pack, Video",,Organic,0,false,true,04-10,geo,ppc,643.5
marketing companies in california,6,6,90,27.0,7.11,https://www.designrush.com/agency/digital-marketing/california,2.0,0.0,14.0,0.18,643000000.0,"[100,100,82,64,64,41,29,29,17,29,41,29]",2025-08-20,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,639.9
marketing agencies in ohio,4,4,140,18.0,4.57,https://www.designrush.com/agency/ad-agencies/ohio,4.0,0.0,18.0,0.23,13500000.0,"[21,28,15,21,43,28,53,100,81,81,34,21]",2025-09-06,"Local pack, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,639.8000000000001
marketing agencies pittsburgh,9,9,170,63.0,3.75,https://www.designrush.com/agency/digital-marketing/pennsylvania/pittsburgh,2.0,0.0,7.0,0.34,14400000.0,"[9,15,12,19,12,29,66,15,36,23,29,29]",2025-09-09,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,637.5
minneapolis advertising agencies,9,9,170,35.0,3.75,https://www.designrush.com/agency/ad-agencies/minnesota/minneapolis,2.0,0.0,7.0,0.31,23400000.0,"[66,43,43,17,82,66,82,17,23,12,17,12]",2025-08-31,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,637.5
graphic designer houston tx,8,8,110,26.0,5.67,https://www.designrush.com/agency/graphic-design/texas/houston,2.0,0.0,11.0,0.24,7020000.0,"[34,34,26,34,26,26,34,26,26,53,100,34]",2025-09-09,"Local pack, Sitelinks, Image, Ads bottom, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,geo,other,623.7
marketing agencies in michigan,6,6,90,58.0,6.91,https://www.designrush.com/agency/digital-marketing/michigan,2.0,0.0,13.0,0.19,14700000.0,"[15,28,15,21,100,28,21,21,28,28,34,28]",2025-09-02,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,621.9
tulsa advertising agencies,6,6,110,33.0,5.63,https://www.designrush.com/agency/ad-agencies/oklahoma/tulsa,2.0,0.0,11.0,0.18,2330000.0,"[7,3,0,34,65,34,53,65,100,11,65,53]",2025-08-14,"Local pack, Image pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,619.3
advertising agencies in arizona,7,7,110,61.0,5.58,https://www.designrush.com/agency/ad-agencies/arizona,2.0,0.0,11.0,0.2,65000000.0,"[15,26,34,53,42,42,42,34,100,42,42,26]",2025-09-08,"Local pack, Image pack, Sitelinks, Video, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,613.8
san diego translation companies,8,8,110,9.0,5.52,https://www.designrush.com/agency/translation-services/california/san-diego,2.0,0.0,11.0,0.17,64900000.0,"[52,52,33,42,33,52,42,33,19,52,100,80]",2025-09-05,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,other,607.1999999999999
pittsburgh digital marketing agencies,4,4,90,38.0,6.72,https://www.designrush.com/agency/digital-marketing/pennsylvania/pittsburgh,2.0,0.0,13.0,0.1,4320000.0,"[9,14,33,23,14,42,19,23,80,66,100,100]",2025-09-08,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,604.8
advertising agencies in ri,7,7,140,48.0,4.31,https://www.designrush.com/agency/digital-marketing/rhode-island,3.0,0.0,12.0,0.47,251000000.0,"[80,80,65,65,42,34,53,65,42,42,65,42]",2025-09-06,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,603.4
cleveland accounting firms,6,6,110,14.0,5.45,https://www.designrush.com/agency/accounting/ohio/cleveland,2.0,0.0,10.0,0.27,4900000.0,"[80,52,33,52,52,52,42,52,42,52,80,52]",2025-08-25,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,other,599.5
cpa firms in atlanta ga,4,4,90,49.0,6.64,https://www.designrush.com/agency/accounting/georgia/atlanta,2.0,0.0,13.0,0.34,648000.0,"[28,21,21,34,21,15,21,21,28,34,53,43]",2025-09-01,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,other,597.6
cpa firm atlanta,5,5,90,43.0,6.64,https://www.designrush.com/agency/accounting/georgia/atlanta,2.0,0.0,13.0,0.34,1150000.0,"[5,52,23,100,41,52,11,29,41,82,100,82]",2025-08-27,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,other,597.6
atlanta cpa firm,5,8,90,43.0,6.64,https://www.designrush.com/agency/accounting/georgia/atlanta,2.0,0.0,13.0,0.34,1130000.0,"[11,29,23,29,29,17,41,29,82,100,100,100]",2025-09-11,"Local pack, Sitelinks, Related searches",commercial,Organic,3,false,true,04-10,geo,other,597.6
twin cities ad agencies,8,8,170,20.0,3.35,https://www.designrush.com/agency/ad-agencies/minnesota/minneapolis,3.0,0.0,10.0,0.4,9310000.0,"[81,65,53,100,34,53,53,43,21,65,12,53]",2025-09-09,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,569.5
twin cities advertising agencies,9,9,170,58.0,3.35,https://www.designrush.com/agency/ad-agencies/minnesota/minneapolis,2.0,0.0,6.0,0.4,9700000.0,"[81,65,53,65,28,43,43,65,12,34,53,53]",2025-09-10,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,569.5
call centers in san antonio,7,7,260,14.0,2.19,https://www.designrush.com/agency/call-centers/texas/san-antonio,5.0,0.0,10.0,0.13,706000000.0,"[100,53,100,100,66,66,82,43,66,53,53,43]",2025-08-27,"Local pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,geo,other,569.4
columbus graphic design company,10,10,140,4.0,4.06,https://www.designrush.com/agency/graphic-design/ohio/columbus,3.0,0.0,12.0,0.05,9620000.0,"[8,14,14,18,10,10,14,35,100,43,54,43]",2025-08-31,"Image pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,other,568.4
cpa firms in raleigh,8,8,110,49.0,5.16,https://www.designrush.com/agency/accounting/north-carolina/raleigh,2.0,0.0,10.0,0.19,101000.0,"[42,34,34,34,26,53,42,26,34,53,100,65]",2025-08-25,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,other,567.6
marketing firms pittsburgh,7,7,140,56.0,4.05,https://www.designrush.com/agency/digital-marketing/pennsylvania/pittsburgh,3.0,0.0,12.0,0.29,13000000.0,"[26,34,34,26,26,34,26,42,100,65,100,100]",2025-08-29,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,567.0
seattle cyber security companies,4,4,70,16.0,8.01,https://www.designrush.com/agency/cybersecurity/washington/seattle,2.0,0.0,16.0,0.05,5790000.0,"[11,11,11,11,11,64,64,11,11,64,64,100]",2025-09-05,"Local pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,cybersecurity,560.6999999999999
denver cybersecurity companies,4,4,70,19.0,7.66,https://www.designrush.com/agency/cybersecurity/colorado/denver,2.0,0.0,15.0,0.04,4220000.0,"[36,27,63,45,27,18,36,45,100,100,81,81]",2025-08-14,"Local pack, Image pack, Related searches",commercial,Organic,0,false,true,04-10,geo,cybersecurity,536.2
accounting firm atlanta,4,4,90,52.0,5.95,https://www.designrush.com/agency/accounting/georgia/atlanta,2.0,0.0,11.0,0.4,43300000.0,"[4,5,5,100,2,4,2,4,4,5,6,4]",2025-09-11,"Local pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,other,535.5
digital marketing agency north carolina,4,4,110,23.0,4.83,https://www.designrush.com/agency/digital-marketing/north-carolina,3.0,0.0,14.0,0.05,13100000.0,"[41,29,64,82,64,100,64,52,64,64,100,100]",2025-08-23,"Local pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,531.3
digital marketing agencies michigan,4,4,70,48.0,7.59,https://www.designrush.com/agency/digital-marketing/michigan,2.0,0.0,15.0,0.07,6330000.0,"[55,77,100,77,11,33,77,77,100,100,77,100]",2025-08-26,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,531.3
cyber security companies in colorado,4,4,70,10.0,7.58,https://www.designrush.com/agency/cybersecurity/colorado,2.0,0.0,15.0,0.09,4660000.0,"[63,45,18,81,45,45,63,63,81,81,100,100]",2025-08-28,"Local pack, Image pack, Related searches",commercial,Organic,0,false,true,04-10,geo,cybersecurity,530.6
digital marketing companies nj,7,13,70,62.0,7.55,https://www.designrush.com/agency/digital-marketing/new-jersey,1.0,0.0,7.0,0.06,49800000.0,"[7,0,28,35,50,50,50,35,64,78,100,100]",2025-09-11,"Local pack, Sitelinks, Related searches",commercial,Organic,6,false,true,04-10,geo,digital_marketing,528.5
michigan advertising companies,8,8,110,49.0,4.65,https://www.designrush.com/agency/ad-agencies/michigan,2.0,0.0,9.0,0.2,210000000.0,"[6,6,6,21,21,43,28,43,43,43,65,53]",2025-08-21,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,511.50000000000006
ad agencies in raleigh nc,7,7,170,64.0,2.98,https://www.designrush.com/agency/ad-agencies/north-carolina/raleigh,3.0,0.0,8.0,0.32,9660000.0,"[80,80,80,100,80,80,80,66,100,66,66,66]",2025-08-15,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,506.6
raleigh ad agencies,4,4,170,66.0,2.98,https://www.designrush.com/agency/ad-agencies/north-carolina/raleigh,5.0,0.0,14.0,0.32,27200000.0,"[65,65,100,53,42,80,100,65,80,34,53,53]",2025-08-27,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,506.6
raleigh advertising agencies,5,5,170,65.0,2.98,https://www.designrush.com/agency/ad-agencies/north-carolina/raleigh,4.0,0.0,11.0,0.32,2750000.0,"[100,80,42,52,42,80,100,80,100,100,80,66]",2025-08-27,"Local pack, Image pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,506.6
biggest accounting firms nyc,9,9,110,23.0,4.6,https://www.designrush.com/agency/accounting/new-york/new-york-city,2.0,0.0,9.0,0.44,261000.0,"[52,33,80,33,23,80,52,33,33,66,52,33]",2025-08-26,"Local pack, Image pack, Sitelinks, Video, Related searches, Discussions and forums",commercial,Organic,0,false,true,04-10,geo,other,505.99999999999994
california advertising companies,5,5,110,18.0,4.53,https://www.designrush.com/agency/ad-agencies/california,2.0,0.0,9.0,0.24,2360000000.0,"[65,53,34,42,26,42,34,42,26,34,80,42]",2025-08-24,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,498.3
advertising firms in california,4,4,110,21.0,4.53,https://www.designrush.com/agency/digital-marketing/california,3.0,0.0,13.0,0.24,524000000.0,"[65,53,34,42,26,42,34,42,26,34,80,42]",2025-08-24,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,498.3
accounting firms denver,4,4,70,30.0,7.05,https://www.designrush.com/agency/accounting/colorado/denver,2.0,0.0,14.0,0.38,8290000.0,"[63,81,63,81,81,63,63,45,63,63,45,63]",2025-09-09,"Local pack, People also ask, Related searches",commercial,Organic,0,false,true,04-10,geo,other,493.5
accounting firms tampa,4,4,90,21.0,5.44,https://www.designrush.com/agency/accounting/florida/tampa,2.0,0.0,10.0,0.34,2850000.0,"[34,15,15,15,21,28,28,34,34,21,65,21]",2025-09-04,"Local pack, Image pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,other,489.6
graphic design atlanta ga,7,7,110,16.0,4.34,https://www.designrush.com/agency/graphic-design/georgia/atlanta,2.0,0.0,8.0,0.25,19200000.0,"[52,52,52,52,42,42,66,100,52,42,42,23]",2025-09-08,"Local pack, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,other,477.4
advertising firms nashville,5,5,140,19.0,3.4,https://www.designrush.com/agency/ad-agencies/tennessee/nashville,3.0,0.0,10.0,0.36,28600000.0,"[23,19,19,15,12,36,23,10,3,1,1,1]",2025-08-20,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,476.0
creative companies in chicago,9,9,140,18.0,3.35,https://www.designrush.com/agency/creative-agencies/illinois/chicago,1.0,0.0,3.0,0.53,74800000.0,"[66,100,100,80,80,66,42,52,52,52,52,42]",2025-08-27,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,other,469.0
graphic design companies in atlanta ga,4,4,140,22.0,3.31,https://www.designrush.com/agency/graphic-design/georgia/atlanta,4.0,0.0,13.0,0.2,6160000.0,"[66,42,42,42,52,66,80,100,66,66,52,52]",2025-09-03,"Local pack, People also ask, Related searches",commercial,Organic,0,false,true,04-10,geo,other,463.40000000000003
new york accounting firm,4,4,70,31.0,6.22,https://www.designrush.com/agency/accounting/new-york/new-york-city,2.0,0.0,12.0,0.42,65600000.0,"[0,0,5,7,2,5,100,100,2,5,0,10]",2025-09-02,"Local pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,other,435.4
accounting firms madison wi,8,8,110,26.0,3.92,https://www.designrush.com/agency/accounting/wisconsin/madison,2.0,0.0,7.0,0.22,981000.0,"[43,53,43,34,34,34,53,28,34,21,43,34]",2025-08-18,"Local pack, Image pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,other,431.2
call centers in utah,4,4,70,17.0,6.14,https://www.designrush.com/agency/call-centers/utah,2.0,0.0,12.0,0.19,99.0,"[9,52,9,9,9,52,42,52,33,23,33,33]",2025-08-18,Local pack,commercial,Organic,0,false,true,04-10,geo,other,429.79999999999995
utah advertising agencies,6,6,70,21.0,5.99,https://www.designrush.com/agency/ad-agencies/utah,1.0,0.0,5.0,0.18,12500000.0,"[29,52,17,23,11,29,23,11,100,100,52,41]",2025-08-14,"Local pack, Image pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,419.3
michigan accounting firms,7,7,70,31.0,5.98,https://www.designrush.com/agency/accounting/michigan,1.0,0.0,5.0,0.3,5650000.0,"[29,23,41,41,41,41,41,29,29,41,41,41]",2025-08-15,"Local pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,other,418.6
advertising companies in raleigh nc,5,5,140,42.0,2.98,https://www.designrush.com/agency/ad-agencies/north-carolina/raleigh,3.0,0.0,8.0,0.32,18100000.0,"[65,65,42,53,34,53,53,80,19,42,65,65]",2025-08-25,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,417.2
ad agencies in tampa fl,7,7,110,55.0,3.71,https://www.designrush.com/agency/ad-agencies/florida/tampa,2.0,0.0,7.0,0.37,3810000.0,"[2,5,35,28,23,23,17,43,28,17,100,23]",2025-08-21,"Local pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,408.1
marketing agencies in pittsburgh pa,10,10,140,56.0,2.89,https://www.designrush.com/agency/digital-marketing/pennsylvania/pittsburgh,1.0,0.0,2.0,0.22,1120000.0,"[100,100,43,6,6,6,6,28,43,34,53,100]",2025-08-30,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,404.6
production companies in florida,6,6,70,6.0,5.75,https://www.designrush.com/agency/audio-production/florida,2.0,0.0,11.0,0.29,1060000000.0,"[41,41,29,29,41,29,52,41,41,41,29,41]",2025-08-17,"Carousel, Image pack, Sitelinks, Video, Image, Related searches","commercial, informational",Organic,0,false,true,04-10,geo,other,402.5
marketing companies in nashville,6,6,90,58.0,4.43,https://www.designrush.com/agency/ad-agencies/tennessee/nashville,2.0,0.0,8.0,0.35,25700000.0,"[27,45,81,100,81,81,81,45,81,63,100,81]",2025-08-15,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,398.7
marketing firms in nashville,6,6,90,50.0,4.43,https://www.designrush.com/agency/ad-agencies/tennessee/nashville,2.0,0.0,8.0,0.35,13200000.0,"[50,64,50,78,64,35,78,78,100,50,50,50]",2025-08-15,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,398.7
atlanta ga graphic design,4,4,90,15.0,4.34,https://www.designrush.com/agency/graphic-design/georgia/atlanta,2.0,0.0,8.0,0.25,34500000.0,"[78,64,50,64,50,50,64,78,50,64,100,35]",2025-08-24,"Local pack, Image pack, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,other,390.59999999999997
nashville marketing firms,6,6,110,54.0,3.54,https://www.designrush.com/agency/ad-agencies/tennessee/nashville,2.0,0.0,7.0,0.3,5770000.0,"[52,41,82,64,52,52,64,64,82,82,100,41]",2025-08-15,"Local pack, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,389.4
graphic designer washington dc,6,6,70,8.0,5.5,https://www.designrush.com/agency/graphic-design/washington-dc,2.0,0.0,11.0,0.37,185000000.0,"[14,10,6,14,14,14,18,22,18,29,18,22]",2025-09-09,"Image pack, Sitelinks, Video, Image, Jobs search, Related searches",commercial,Organic,0,false,true,04-10,geo,other,385.0
accounting firm in nyc,4,4,70,21.0,5.35,https://www.designrush.com/agency/accounting/new-york/new-york-city,2.0,0.0,10.0,0.23,4230000.0,"[7,78,50,50,64,35,64,21,7,50,35,100]",2025-09-03,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,other,374.5
call centers in san antonio texas,6,6,170,17.0,2.19,https://www.designrush.com/agency/call-centers/texas/san-antonio,4.0,0.0,8.0,0.13,330000000.0,"[53,53,28,66,28,35,10,53,28,53,66,82]",2025-08-20,"Local pack, Related searches",commercial,Organic,0,false,true,04-10,geo,other,372.3
call centers in austin texas,6,6,70,14.0,5.3,https://www.designrush.com/agency/call-centers/texas/austin,1.0,0.0,5.0,0.13,97900000.0,"[63,81,63,63,45,45,63,63,63,100,63,100]",2025-09-08,"Local pack, Ads top, Ads bottom, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,geo,other,371.0
