Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type,pos_change,is_top3,is_top10,pos_bucket,url_category,service,priority
website designers for small business,6,6,1600,41.0,19.03,https://www.designrush.com/agency/website-design-development/small-business,38.0,0.04,723.0,0.37,1970000000.0,"[84,52,68,68,84,68,68,68,84,100,84,100]",2025-09-06,"Local pack, Sitelinks, Video, Ads top, Ads bottom, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,agency,web_design,30448.0
wordpress web design agency,5,5,1600,40.0,17.73,https://www.designrush.com/agency/wordpress-web-design,70.0,0.08,1241.0,0.03,66400000.0,"[24,30,34,55,44,34,55,44,65,100,100,24]",2025-09-10,"Sitelinks, Ads top, Ads bottom, Video Carousel, Related searches, Ads middle",informational,Organic,0,false,true,04-10,agency,cms_platform,28368.0
brisbane seo company,7,7,260,28.0,107.09,https://www.designrush.com/agency/search-engine-optimization/au/brisbane,5.0,0.0,535.0,0.02,3110000.0,"[10,8,22,54,54,54,54,54,100,100,100,100]",2025-08-22,"Local pack, Related searches",commercial,Organic,0,false,true,04-10,agency,seo,27843.4
top app development companies,8,8,880,50.0,30.1,https://www.designrush.com/agency/mobile-app-design-development,21.0,0.02,632.0,0.15,1590000000.0,"[24,24,30,36,66,54,66,36,24,36,30,30]",2025-08-28,"Sitelinks, Video, Video Carousel, Related searches, Discussions and forums, AI overview","commercial, informational",Organic,0,false,true,04-10,agency,mobile_app,26488.0
internet marketing companies,4,4,1300,62.0,20.37,https://www.designrush.com/agency/digital-marketing,24.0,0.02,488.0,0.08,1100000000.0,"[20,22,20,22,5,5,29,43,54,54,36,16]",2025-09-09,"Local pack, Sitelinks, Video, People also ask, Related searches",commercial,Organic,0,false,true,04-10,other,digital_marketing,26481.0
top rated ppc companies,6,6,110,30.0,234.95,https://www.designrush.com/agency/paid-media-pay-per-click,3.0,0.0,704.0,0.05,10700000.0,"[23,33,23,52,33,33,42,52,80,80,100,66]",2025-08-17,"Sitelinks, Video Carousel, Related searches, Discussions and forums, AI overview",commercial,Organic,0,false,true,04-10,other,ppc,25844.5
digital marketing firms,10,10,3600,58.0,7.07,https://www.designrush.com/agency/digital-marketing/us,10.0,0.01,70.0,0.21,192000000.0,"[19,66,23,29,29,66,35,81,44,54,54,66]",2025-09-06,"Local pack, Sitelinks, Video, Ads bottom, People also ask, Related searches, Ads middle, AI overview",commercial,Organic,0,false,true,04-10,other,digital_marketing,25452.0
top digital marketing agencies,9,9,2900,36.0,8.77,https://www.designrush.com/agency/digital-marketing,20.0,0.02,175.0,0.17,172000000.0,"[66,53,44,35,44,66,29,44,100,81,53,53]",2025-09-07,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview","commercial, informational",Organic,0,false,true,04-10,other,digital_marketing,25433.0
google adwords agency,8,8,720,55.0,34.92,https://www.designrush.com/agency/paid-media-pay-per-click/google-adwords,15.0,0.01,523.0,0.39,215000000.0,"[8,11,2,7,3,52,46,68,46,100,52,46]",2025-09-02,"Local pack, Sitelinks, Video, Ads top, Ads bottom, Related searches, Ads middle","commercial, informational",Organic,0,false,true,04-10,other,ppc,25142.4
website design houston tx,9,9,1600,64.0,15.3,https://www.designrush.com/agency/website-design-development/texas/houston,20.0,0.02,306.0,0.04,92400000.0,"[66,36,27,52,80,100,100,80,5,4,3,8]",2025-09-05,"Local pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,agency,web_design,24480.0
web design company in houston texas,10,10,1600,60.0,15.3,https://www.designrush.com/agency/website-design-development/texas/houston,14.0,0.01,214.0,0.04,29100000.0,"[19,19,19,19,19,28,19,10,8,100,2,4]",2025-09-07,"Local pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,agency,web_design,24480.0
website design houston,8,8,1600,63.0,15.3,https://www.designrush.com/agency/website-design-development/texas/houston,30.0,0.03,459.0,0.04,202000000.0,"[5,7,7,66,8,13,66,66,100,66,66,27]",2025-09-07,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,agency,web_design,24480.0
anime lab,6,6,8100,46.0,2.97,https://www.designrush.com/agency/video-marketing/trends/best-streaming-websites,6.0,0.0,17.0,0.01,421000.0,"[36,36,44,100,44,44,54,44,44,44,29,29]",2025-09-10,"Sitelinks, People also ask, Related searches, AI overview",informational,People also ask,0,false,true,04-10,agency,video,24057.0
top seo agencies,8,8,1000,44.0,23.88,https://www.designrush.com/agency/search-engine-optimization,24.0,0.02,573.0,0.07,73500000.0,"[45,36,45,55,55,62,55,55,100,100,100,62]",2025-09-10,"Local pack, Image pack, Sitelinks, Video, Related searches, AI overview","commercial, informational",Organic,0,false,true,04-10,agency,seo,23880.0
lcg 360,7,7,2900,18.0,8.21,https://www.designrush.com/agency/profile/lcg-3600consulting,87.0,0.1,714.0,0.0,70.0,"[100,80,66,100,66,66,80,80,66,66,80,100]",2025-09-07,"Image pack, Related searches",commercial,Organic,0,false,true,04-10,agency,other,23809.000000000004
pay per click company,7,7,720,49.0,32.98,https://www.designrush.com/agency/paid-media-pay-per-click,9.0,0.01,296.0,0.11,1060000000.0,"[36,45,45,36,6,100,36,36,55,45,36,62]",2025-08-29,"Sitelinks, Ads bottom, Video Carousel, People also ask, Related searches, Ads middle, AI overview","commercial, informational",Organic,0,false,true,04-10,other,ppc,23745.6
digital marketing marketing agency,10,10,2900,77.0,8.13,https://www.designrush.com/agency/digital-marketing,55.0,0.06,447.0,0.15,600000000.0,"[0,0,0,0,0,0,0,0,100,81]",2025-09-08,"Sitelinks, Video, Related searches, AI overview",commercial,Organic,0,false,true,04-10,other,digital_marketing,23577.000000000004
web design agency near me,9,9,2400,62.0,9.76,https://www.designrush.com/agency/website-design-development/new-york/new-york-city,12.0,0.01,117.0,0.07,905000000.0,"[29,81,29,36,36,36,43,100,81,36,54,54]",2025-09-08,"Local pack, Video, Ads top, Ads bottom, People also ask, Related searches, Ads middle",transactional,Organic,0,false,true,04-10,agency,web_design,23424.0
website agency,9,9,2400,80.0,9.6,https://www.designrush.com/agency/website-design-development,31.0,0.03,297.0,0.19,1140000000.0,"[52,52,66,66,80,66,66,66,80,80,80,100]",2025-09-07,"Local pack, Image pack, Sitelinks, Video, Ads top, Ads bottom, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,agency,web_design,23040.0
video production agency,9,9,2900,74.0,7.92,https://www.designrush.com/agency/video-production,14.0,0.01,110.0,0.13,815000000.0,"[36,54,54,65,22,22,65,65,81,81,100,100]",2025-09-08,"Local pack, Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,agency,video,22968.0
company for app development,8,8,720,71.0,31.84,https://www.designrush.com/agency/mobile-app-design-development,13.0,0.01,413.0,0.12,2040000000.0,"[82,30,100,3,34,20,8,1,3,1,1,0]",2025-08-29,"Local pack, Sitelinks, Video Carousel, Related searches",commercial,Organic,0,false,true,04-10,agency,mobile_app,22924.8
klientboost,8,8,1000,60.0,22.91,https://www.designrush.com/agency/profile/klientboost,2.0,0.0,45.0,0.54,70.0,"[37,68,52,52,37,46,52,52,68,68,52,52]",2025-09-07,"Image pack, Sitelinks, Video, People also ask, Related searches, See results about",navigational,Organic,0,false,true,04-10,agency,other,22910.0
top seo company in uk,7,7,1600,36.0,14.18,https://www.designrush.com/agency/search-engine-optimization/uk,20.0,0.02,283.0,0.0,92100000.0,"[5,10,19,13,4,19,3,28,8,100,43,28]",2025-09-04,"Sitelinks, People also ask, Related searches, AI overview","commercial, informational",Organic,0,false,true,04-10,agency,seo,22688.0
seo agency in brisbane,8,8,210,24.0,107.09,https://www.designrush.com/agency/search-engine-optimization/au/brisbane,3.0,0.0,321.0,0.02,729000.0,"[17,23,23,0,23,12,53,43,82,100,82,100]",2025-08-16,"Local pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,agency,seo,22488.9
thrive marketing,8,8,720,56.0,31.22,https://www.designrush.com/agency/profile/thrive-internet-marketing-agency,4.0,0.0,124.0,0.23,246000000.0,"[55,55,36,76,36,30,67,55,100,55,67,45]",2025-08-30,"Image pack, Sitelinks, Video, Ads top, Related searches","commercial, navigational",Organic,0,false,true,04-10,agency,other,22478.399999999998
hr outsourcing companies for small business,5,5,320,37.0,67.96,https://www.designrush.com/agency/hr-outsourcing/trends/hr-outsourcing-costs,3.0,0.0,203.0,0.07,5520000.0,"[35,54,66,43,43,100,66,66,81,54,81,81]",2025-09-08,"Sitelinks, People also ask, Related searches, Discussions and forums, AI overview",informational,People also ask,0,false,true,04-10,trends,hr_outsourcing,21747.199999999997
website builders for small business,4,4,1300,68.0,16.63,https://www.designrush.com/agency/web-development-companies/trends/small-business-website-cost,15.0,0.01,249.0,0.29,163000000.0,"[20,13,52,16,36,24,66,36,44,24,36,66]",2025-09-11,"Sitelinks, Video, Ads bottom, People also ask, Related searches, Ads middle, AI overview",informational,People also ask,0,false,true,04-10,agency,web_dev,21619.0
linkgraph,7,7,1900,50.0,11.29,https://www.designrush.com/agency/profile/linkgraph,11.0,0.01,124.0,0.04,72.0,"[44,44,81,66,81,44,35,35,7,13,7,8]",2025-09-08,"Knowledge panel, Image pack, Sitelinks, Video, People also ask, Related searches",navigational,Organic,0,false,true,04-10,agency,other,21451.0
brand activation,9,9,1900,33.0,11.24,https://www.designrush.com/agency/logo-branding/trends/brand-activation,41.0,0.04,460.0,0.19,122000000.0,"[44,44,55,65,65,65,65,55,100,82,100,100]",2025-09-06,"Knowledge panel, Sitelinks, Video, Image, Related searches, AI overview",informational,Organic,0,false,true,04-10,agency,other,21356.0
local seo consultant,10,10,1300,49.0,16.28,https://www.designrush.com/agency/search-engine-optimization/local-seo,11.0,0.01,179.0,0.01,13900000.0,"[24,20,44,55,7,55,34,20,44,65,100,55]",2025-09-05,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,agency,seo,21164.0
top digital marketing companies,7,7,2400,42.0,8.77,https://www.designrush.com/agency/digital-marketing,31.0,0.03,271.0,0.17,557000000.0,"[53,35,29,29,29,53,100,29,81,66,44,44]",2025-09-07,"Image pack, Sitelinks, Video, Ads bottom, People also ask, Related searches, See results about, Ads middle, AI overview",commercial,Organic,0,false,true,04-10,other,digital_marketing,21048.0
top digital marketing agency,4,4,2400,50.0,8.77,https://www.designrush.com/agency/digital-marketing,52.0,0.06,456.0,0.17,707000000.0,"[29,29,29,36,29,54,81,43,100,81,81,81]",2025-09-08,"Local pack, Image pack, Sitelinks, Video, Ads bottom, Related searches, Discussions and forums, Ads middle",commercial,Organic,0,false,true,04-10,other,digital_marketing,21048.0
email marketing agencies,5,5,1300,44.0,15.92,https://www.designrush.com/agency/email-marketing/us,45.0,0.05,716.0,0.17,323000000.0,"[55,24,20,24,30,30,34,82,100,65,55,34]",2025-09-08,"Sitelinks, Video, Related searches, AI overview",informational,Organic,0,false,true,04-10,agency,email,20696.0
google adwords company,7,7,390,79.0,52.57,https://www.designrush.com/agency/paid-media-pay-per-click/google-adwords,2.0,0.0,105.0,0.17,1300000000.0,"[12,36,12,19,5,15,81,67,54,54,54,54]",2025-09-07,"Local pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,other,ppc,20502.3
top ppc agencies,5,5,480,21.0,42.69,https://www.designrush.com/agency/paid-media-pay-per-click,21.0,0.02,896.0,0.1,9160000.0,"[48,21,48,17,21,48,39,48,100,72,88,39]",2025-09-02,"Image pack, Sitelinks, Video, Video Carousel, Related searches, Discussions and forums","commercial, informational",Organic,0,false,true,04-10,other,ppc,20491.199999999997
rails development company,6,6,260,41.0,78.4,https://www.designrush.com/agency/web-development-companies/ruby-on-rails,9.0,0.01,705.0,0.04,38100000.0,"[53,53,82,100,28,100,100,66,66,53,66,43]",2025-09-04,"Sitelinks, Ads top, Ads bottom, Video Carousel, Related searches, Ads middle","commercial, informational",Organic,0,false,true,04-10,agency,web_dev,20384.0
ruby on rails development companies,10,10,260,22.0,78.4,https://www.designrush.com/agency/web-development-companies/ruby-on-rails,4.0,0.0,313.0,0.04,22100000.0,"[54,0,44,29,66,100,29,19,66,36,9,23]",2025-08-31,"Sitelinks, Related searches, AI overview",informational,Organic,0,false,true,04-10,agency,web_dev,20384.0
top app developers,8,8,720,61.0,28.06,https://www.designrush.com/agency/mobile-app-design-development,17.0,0.01,477.0,0.19,534000000.0,"[13,13,27,10,13,27,20,13,20,24,20,16]",2025-08-31,"Sitelinks, Video, Video Carousel, Related searches, Discussions and forums, AI overview","commercial, informational",Organic,0,false,true,04-10,agency,mobile_app,20203.2
search engine optimization company india,9,9,1600,63.0,12.53,https://www.designrush.com/agency/search-engine-optimization/in,35.0,0.04,438.0,0.05,29000000.0,"[7,13,5,24,13,7,3,35,100,81,66,29]",2025-09-06,"Video Carousel, Related searches, AI overview",informational,Organic,0,false,true,04-10,agency,seo,20048.0
seo company india,9,9,1600,83.0,12.53,https://www.designrush.com/agency/search-engine-optimization/in,14.0,0.01,175.0,0.05,54500000.0,"[13,13,20,22,29,29,29,20,36,36,36,100]",2025-09-09,"Local pack, Sitelinks, Video, Video Carousel, Related searches, AI overview","commercial, informational",Organic,0,false,true,04-10,agency,seo,20048.0
digital marketing strategy framework,4,4,480,31.0,41.74,https://www.designrush.com/agency/digital-strategy-agencies/trends/digital-marketing-strategy-framework,11.0,0.01,459.0,0.01,163000000.0,"[5,21,7,39,32,39,59,48,72,88,100,72]",2025-09-03,"Sitelinks, Video Carousel, People also ask, Related searches, Discussions and forums",informational,Organic,0,false,true,04-10,trends,other,20035.2
web and design services,10,10,1600,75.0,12.52,https://www.designrush.com/agency/website-design-development,11.0,0.01,137.0,0.05,4400000000.0,"[16,10,8,10,8,23,16,44,100,0,0,0]",2025-09-06,"Local pack, Sitelinks, Related searches, AI overview","commercial, informational",Organic,0,false,true,04-10,agency,web_design,20032.0
unique print ny,10,10,1300,44.0,15.39,https://www.designrush.com/agency/profile/unique-print-ny,7.0,0.0,107.0,0.21,256000000.0,"[25,52,68,84,37,68,68,37,84,84,84,46]",2025-09-08,"Knowledge panel, Image pack, Sitelinks, Video, Ads top, Ads bottom, People also ask, Related searches, Ads middle",navigational,Organic,0,false,true,04-10,agency,other,20007.0
web development companies near me,7,7,1600,37.0,12.47,https://www.designrush.com/agency/web-development-companies,35.0,0.04,436.0,0.06,1470000000.0,"[13,80,100,36,36,13,100,66,44,16,20,20]",2025-09-08,"Local pack, Related searches",transactional,Organic,0,false,true,04-10,agency,web_dev,19952.0
houston web page design,4,4,1300,60.0,15.3,https://www.designrush.com/agency/website-design-development/texas/houston,84.0,0.09,1285.0,0.04,85500000.0,"[5,2,3,2,2,3,4,7,1,100,43,43]",2025-09-07,"Local pack, Image pack, Sitelinks, Related searches, Discussions and forums",commercial,Organic,0,false,true,04-10,agency,web_design,19890.0
search engine optimisation company,8,8,880,70.0,22.56,https://www.designrush.com/agency/search-engine-optimization,7.0,0.0,157.0,0.08,9440000.0,"[13,100,20,81,20,0,30,100,81,100,81,62]",2025-09-05,"Local pack, Sitelinks, Video Carousel, People also ask, Related searches, AI overview",informational,Organic,0,false,true,04-10,agency,seo,19852.8
top mobile app development companies,4,4,720,47.0,27.56,https://www.designrush.com/agency/mobile-app-design-development,31.0,0.03,854.0,0.09,458000000.0,"[8,7,10,10,13,13,13,8,18,13,16,13]",2025-08-29,"Sitelinks, Ads bottom, Related searches, Discussions and forums, Ads middle, AI overview",commercial,Organic,0,false,true,04-10,agency,mobile_app,19843.2
content marketing agencies,8,8,1900,50.0,10.11,https://www.designrush.com/agency/content-marketing/us,36.0,0.04,363.0,0.1,387000000.0,"[34,34,44,55,44,55,55,65,82,82,100,82]",2025-09-08,"Local pack, Image pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,agency,content,19209.0
survey companies,5,5,1900,57.0,10.11,https://www.designrush.com/agency/call-centers/surveys-companies,5.0,0.0,50.0,0.27,573000000.0,"[29,44,35,44,66,53,35,18,29,44,24,35]",2025-09-10,"Local pack, Image pack, Video, People also ask, Related searches",commercial,Organic,0,false,true,04-10,other,other,19209.0
web design and development agency,5,5,1300,76.0,14.74,https://www.designrush.com/agency/website-design-development,31.0,0.03,456.0,0.01,488000000.0,"[30,30,30,41,30,36,41,41,66,79,79,100]",2025-09-10,"Local pack, Sitelinks, Video, Ads bottom, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,agency,web_design,19162.0
software development company near me,10,10,880,91.0,21.63,https://www.designrush.com/agency/software-development,7.0,0.0,151.0,0.23,947000000.0,"[45,4,30,45,100,30,62,62,100,81,36,30]",2025-08-29,"Local pack, Sitelinks, Video, Related searches",transactional,Organic,0,false,true,04-10,agency,software_dev,19034.399999999998
wordpress web development company,4,4,590,50.0,32.13,https://www.designrush.com/agency/web-development-companies/wordpress,25.0,0.02,803.0,0.02,53900000.0,"[20,36,30,36,30,24,36,45,100,67,100,76]",2025-09-02,"Sitelinks, Related searches, AI overview",commercial,Organic,0,false,true,04-10,agency,web_dev,18956.7
website developers for small business,5,5,1300,43.0,14.53,https://www.designrush.com/agency/website-design-development/small-business,31.0,0.03,450.0,0.11,527000000.0,"[66,36,54,20,41,41,79,79,66,30,100,41]",2025-09-05,"Sitelinks, Video, People also ask, Related searches",,Organic,0,false,true,04-10,agency,web_design,18889.0
seo optimization miami fl,10,10,1600,39.0,11.74,https://www.designrush.com/agency/search-engine-optimization/florida/miami,14.0,0.01,164.0,0.05,619000.0,"[13,15,7,13,4,15,4,24,36,100,28,15]",2025-09-07,"Local pack, Related searches",commercial,Organic,0,false,true,04-10,agency,seo,18784.0
brand affinity,7,7,880,34.0,21.14,https://www.designrush.com/agency/logo-branding/trends/brand-affinity,21.0,0.02,443.0,0.01,62900000.0,"[67,55,55,67,55,67,55,67,67,76,55,67]",2025-08-30,"Knowledge panel, Sitelinks, Video, Related searches, AI overview",informational,Organic,0,false,true,04-10,agency,other,18603.2
digital advertising companies,8,5,1300,58.0,14.28,https://www.designrush.com/agency/digital-marketing,6.0,0.0,85.0,0.15,1720000000.0,"[41,41,54,54,41,36,41,54,66,54,54,66]",2025-09-11,"Local pack, Image pack, Sitelinks, Video, People also ask, Related searches",commercial,Organic,-3,false,true,04-10,other,digital_marketing,18564.0
woocommerce development agency,7,7,720,33.0,25.77,https://www.designrush.com/agency/ecommerce/woocommerce,5.0,0.0,128.0,0.1,2800000.0,"[21,39,72,88,59,26,59,59,100,100,100,100]",2025-09-03,"Sitelinks, Related searches",informational,Organic,0,false,true,04-10,agency,ecommerce,18554.4
telemarketing companies,10,10,720,32.0,25.75,https://www.designrush.com/agency/call-centers/telemarketing,6.0,0.0,154.0,0.4,11000000.0,"[59,59,48,59,72,59,59,59,72,88,88,88]",2025-09-06,"Local pack, Sitelinks, Video, FAQ, Related searches",commercial,Organic,0,false,true,04-10,other,other,18540.0
b2b website design agency,9,9,590,29.0,31.21,https://www.designrush.com/agency/website-design-development/b2b,14.0,0.01,436.0,0.1,87200000.0,"[24,30,24,30,36,30,36,36,55,55,76,100]",2025-09-02,"Image pack, Sitelinks, Ads bottom, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,agency,web_design,18413.9
ditto transcripts,6,6,4400,34.0,4.12,https://www.designrush.com/agency/profile/ditto-transcripts,26.0,0.03,107.0,0.12,46.0,"[44,54,36,16,8,7,10,4,3,4,2,2]",2025-09-06,"Knowledge panel, Image pack, Sitelinks, Video, Ads bottom, People also ask, Related searches, Ads middle",navigational,Organic,0,false,true,04-10,agency,other,18128.0
react development agency,10,10,260,8.0,69.63,https://www.designrush.com/agency/web-development-companies/reactjs,5.0,0.0,348.0,0.05,38800000.0,"[6,8,54,66,66,10,66,66,100,100,100,54]",2025-09-08,"Sitelinks, Related searches","commercial, informational",Organic,0,false,true,04-10,agency,web_dev,18103.8
website designing company,5,5,1300,91.0,13.84,https://www.designrush.com/agency/website-design-development,31.0,0.03,429.0,0.09,3810000000.0,"[30,54,41,7,54,41,79,66,79,54,79,20]",2025-09-06,"Local pack, Sitelinks, Video, Ads top, Ads bottom, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,agency,web_design,17992.0
web design agencies,5,5,1900,68.0,9.43,https://www.designrush.com/agency/website-design-development,45.0,0.05,424.0,0.11,360000000.0,"[55,55,65,65,55,65,65,82,100,82,82,82]",2025-09-05,"Local pack, Sitelinks, Video, Related searches, Discussions and forums",commercial,Organic,0,false,true,04-10,agency,web_design,17917.0
b2b website design,7,7,880,25.0,19.8,https://www.designrush.com/agency/website-design-development/b2b,26.0,0.03,514.0,0.14,269000000.0,"[30,30,55,67,55,55,55,45,100,76,100,100]",2025-09-09,"Image pack, Sitelinks, Video, Ads bottom, Related searches, Discussions and forums, Ads middle",commercial,Organic,0,false,true,04-10,agency,web_design,17424.0
seo service provider,8,8,1000,79.0,17.41,https://www.designrush.com/agency/search-engine-optimization,7.0,0.0,121.0,0.01,124000000.0,"[25,25,68,52,68,52,46,16,100,68,84,7]",2025-09-08,"Local pack, Sitelinks, Video, Ads top, Ads bottom, People also ask, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,agency,seo,17410.0
digital agencies,5,5,2400,45.0,7.13,https://www.designrush.com/agency/digital-agencies,84.0,0.09,598.0,0.14,512000000.0,"[36,36,44,52,52,52,52,52,80,80,100,80]",2025-09-11,"Image pack, Sitelinks, Video, Related searches, AI overview",commercial,Organic,0,false,true,04-10,other,other,17112.0
call center outsourcing companies,5,5,480,32.0,35.57,https://www.designrush.com/agency/call-centers/us,11.0,0.01,391.0,0.13,35800000.0,"[44,44,36,54,54,54,67,54,54,81,54,81]",2025-09-02,"Local pack, Sitelinks, Video, Ads bottom, People also ask, Related searches, Ads middle","commercial, informational",Organic,0,false,true,04-10,other,other,17073.6
pay per click agencies,7,7,590,36.0,28.79,https://www.designrush.com/agency/paid-media-pay-per-click/trends/ppc-platforms,5.0,0.0,143.0,0.07,107000000.0,"[0,13,7,4,13,66,100,16,20,16,16,41]",2025-08-29,"Sitelinks, Ads bottom, Video Carousel, People also ask, Related searches, Ads middle, AI overview",informational,People also ask,0,false,true,04-10,trends,ppc,16986.1
best pay per click management company,7,7,140,28.0,121.1,https://www.designrush.com/agency/paid-media-pay-per-click,2.0,0.0,242.0,0.02,738000000.0,"[6,6,6,34,34,34,28,34,53,100,81,53]",2025-08-30,"Sitelinks, Related searches, Discussions and forums, AI overview",commercial,Organic,0,false,true,04-10,other,ppc,16954.0
video production nyc,7,7,2400,44.0,7.04,https://www.designrush.com/agency/video-production/new-york,52.0,0.06,366.0,0.07,130000000.0,"[7,15,43,43,43,66,54,100,24,3,5,5]",2025-09-07,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic,0,false,true,04-10,agency,video,16896.0
online advertising companies,8,8,1900,88.0,8.85,https://www.designrush.com/agency/digital-marketing,24.0,0.02,212.0,0.18,1710000000.0,"[20,16,20,5,29,65,54,54,54,100,100,54]",2025-09-08,"Image pack, Sitelinks, Video Carousel, People also ask, Related searches",commercial,Organic,0,false,true,04-10,other,digital_marketing,16815.0
web design services for small business,7,7,1300,43.0,12.75,https://www.designrush.com/agency/website-design-development/small-business,31.0,0.03,395.0,0.04,437000000.0,"[24,24,41,41,41,41,54,66,100,54,54,79]",2025-09-07,"Local pack, Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic,0,false,true,04-10,agency,web_design,16575.0
good app developers,7,7,590,58.0,28.06,https://www.designrush.com/agency/mobile-app-design-development,2.0,0.0,56.0,0.19,422000000.0,"[24,76,100,30,45,76,45,10,76,55,24,16]",2025-09-09,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic,0,false,true,04-10,agency,mobile_app,16555.399999999998
best application developers,6,6,590,39.0,28.06,https://www.designrush.com/agency/mobile-app-design-development,12.0,0.01,336.0,0.19,1200000000.0,"[45,13,100,36,45,76,45,30,30,20,20,36]",2025-09-05,"Sitelinks, Ads top, Ads bottom, Video Carousel, Related searches, Discussions and forums, Ads middle, AI overview",commercial,Organic,0,false,true,04-10,agency,mobile_app,16555.399999999998
best mobile app developers,4,4,590,62.0,28.06,https://www.designrush.com/agency/mobile-app-design-development,25.0,0.02,701.0,0.19,347000000.0,"[39,72,88,39,32,100,59,59,72,88,72,48]",2025-09-02,"Sitelinks, Video, Ads bottom, Related searches, Discussions and forums, Ads middle, AI overview",commercial,Organic,0,false,true,04-10,agency,mobile_app,16555.399999999998
react development companies,7,7,170,27.0,97.28,https://www.designrush.com/agency/web-development-companies/reactjs/us,5.0,0.0,486.0,0.04,93600000.0,"[5,4,3,5,12,0,36,23,19,12,100,2]",2025-09-03,"Sitelinks, People also ask, Related searches",,Organic,0,false,true,04-10,agency,web_dev,16537.6
seo company in austin,5,5,590,29.0,27.92,https://www.designrush.com/agency/search-engine-optimization/texas/austin,14.0,0.01,390.0,0.04,8750000.0,"[0,0,0,0,2,4,5,66,100,7,66,10]",2025-09-08,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,agency,seo,16472.8
connecticut seo company,10,10,880,22.0,18.66,https://www.designrush.com/agency/search-engine-optimization/connecticut,7.0,0.0,130.0,0.01,2700000.0,"[8,13,10,13,13,16,16,7,13,100,13,10]",2025-09-10,"Local pack, Related searches",commercial,Organic,0,false,true,04-10,agency,seo,16420.8
seo agency in india,8,8,1300,74.0,12.53,https://www.designrush.com/agency/search-engine-optimization/in,31.0,0.03,388.0,0.05,96100000.0,"[2,5,0,3,0,4,4,3,7,5,10,100]",2025-09-08,"Image pack, Sitelinks, Video, Image, Related searches, AI overview",commercial,Organic,0,false,true,04-10,agency,seo,16289.0
seo co,6,6,720,47.0,22.56,https://www.designrush.com/agency/search-engine-optimization/colorado,4.0,0.0,90.0,0.08,522000000.0,"[16,100,10,8,7,5,13,7,8,10,8,16]",2025-08-29,"Sitelinks, Video, People also ask, Related searches",navigational,Organic,0,false,true,04-10,agency,seo,16243.199999999999
real estate seo company,10,10,720,24.0,22.4,https://www.designrush.com/agency/search-engine-optimization/real-estate,3.0,0.0,67.0,0.02,35600000.0,"[39,72,21,32,59,59,100,88,100,88,100,32]",2025-08-29,"Sitelinks, Video, People also ask, Related searches, AI overview",commercial,Organic,0,false,true,04-10,agency,seo,16127.999999999998
searchbloom,6,6,260,63.0,61.8,https://www.designrush.com/agency/profile/searchbloom,2.0,0.0,123.0,0.37,42.0,"[43,53,53,82,53,43,82,53,43,82,100,100]",2025-09-05,"Knowledge panel, Image pack, Sitelinks, Video, Ads bottom, Related searches, Ads middle",navigational,Organic,0,false,true,04-10,agency,other,16068.0
pay per click marketing services,8,8,480,44.0,33.46,https://www.designrush.com/agency/paid-media-pay-per-click,11.0,0.01,368.0,0.05,822000000.0,"[32,14,9,39,32,21,39,88,100,88,88,32]",2025-09-08,"Video, Related searches, AI overview",informational,Organic,0,false,true,04-10,other,ppc,16060.800000000001
digital ad agency,4,4,1300,91.0,12.25,https://www.designrush.com/agency/digital-marketing,3.0,0.0,36.0,0.17,635000000.0,"[30,30,30,36,30,36,54,100,66,79,100,41]",2025-09-10,"Local pack, Image pack, Sitelinks, Ads bottom, Video Carousel, People also ask, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,other,digital_marketing,15925.0
google adwords management company,9,9,210,32.0,75.81,https://www.designrush.com/agency/paid-media-pay-per-click/google-adwords,4.0,0.0,303.0,0.09,1960000000.0,"[5,5,12,82,53,43,53,66,100,100,66,100]",2025-08-31,"Sitelinks, Video, Related searches, AI overview",informational,Organic,0,false,true,04-10,other,ppc,15920.1
